rank-title,price,discount,selling_proposition,category,color-count,goods-title
9,11.25,-10,0,appliances,0,"1pc Wax Heater Kit For Hair Removal With Large Capacity Wax Warmer Machine, Unisex"
0,4.5,0,60,appliances,0,1pc Household Multi-Functional Diamond And Tungsten Steel Grinding Knife Sharpener
0,7.0,0,300,appliances,0,"1pc Silicone Faucet Mat, Upgraded Kitchen Sink Splash Guard, 5°Slope Anti-Slip Silicone Faucet Handle Drip Catcher Tray, 17""*5.9"" Sink Protector For Kitchen Bathroom & RV Accessories"
0,5.6,-2,400,appliances,0,1pc Rechargeable Handheld Portable Mini Coffee & Milk Frother Mixer & Egg Beater With Charging Cable
0,5.06,-51,200,appliances,0,"1 Moka Pot, Stove Top Espresso Maker And Coffee Machine, Suitable For Classic Italian And Coffee Brewing, Buffet Restaurant"
0,28.7,-14,10,appliances,0,"Makeup Bag With LED Mirror & Cosmetics Organizer, Ins Style Portable Travel Toiletry Bag With Adjustable LED Light, Large Capacity And Detachable, Rechargeable LED Mirror With Three Modes, High-End Design"
1,9.84,-20,0,appliances,0,"1pc ABS Power Socket, Modern Black Socket For Home"
0,3.27,-58,10,appliances,0,"1PC Black Plastic Modern Clear Oil Sprayer 470ML , Oil Spray Bottle For Kitchen, For Camping Barbecue, Salad, Roasting, Cooking, Frying, Baking, Party"
0,2.7,0,70,appliances,0,"1pc,The Air Fryer Baking Tray: Special Barbecue Tray,  Reusable Bowl, Anti-Stick Mat & Thickened Silicone Baking Tray - Perfect For Reheating & Baking!7.87**1.97inch"
0,6.4,0,100,appliances,0,"1pc, Multifunctional Luncheon Meat Cutter, Stainless Steel Egg Cutter, Cutting 10 Pieces For Fruit Onion Soft Food Roast Legs, Egg Slicer Luncheon Meat Slicer - Egg Cutter Multipurpose Dinner Breakfast Stainless Steel Wire Slicer,Uniform Slice For Fruit,Onions,Banana,Pitaya,Soft Food And ,Simple Use And Easy Cleaning, Spam Slicer, Kitchen Tools"
0,2.89,-58,300,appliances,0,"1Set Baby Multifunctional Safe Nail File Electric For Infant Toddler Kids, 6 Grinding Heads, 5 Speeds, Toes Fingernails Care Safe"
2,1.6,-6,0,appliances,0,1 Pcs Bear Claw Telescoping Back Scratcher - Back With Rubber Handled Metal Telescopic Backscratcher - Perfect Gift For Men And Women
0,1.6,0,0,appliances,0,Silicone Hair Catcher Drain Cover For Shower & Sink - Square Anti-Clog Strainer With Suction Cup - Tub & Floor Drain Plugs For Bathroom & Kitchen - Deodorizer Tool (1pc)
0,2.6,0,40,appliances,0,"Silicone Mini Ice Cube Trays, 160 Grids Small Ice Cube Molds Easy Release Crushed Ice Cube For Chilling Whiskey Cocktail,  Flexible Stackable And Durable Soft Mold Storage Containers"
4,40.31,-28,0,appliances,0,"Indoor Grills Electric Smokeless, Indoor Grills For Kitchen With Non-Stick Cooking Removable Plate, Portable Korean BBQ Grill With Removable Temperature Control, Dishwasher Safe, 1500W"
0,12.1,-4,50,appliances,0,"Teeth Whitening Kit For Oral Care, Home Teeth Whitening Set With Blue Light Accelerator LED, Personal Hygiene, And Whitening Teeth, Suitable For Household Use"
0,2.28,-38,300,appliances,0,1pc Usb Rechargeable Foldable Handheld Fan With 3 Modes
0,1.2,0,80,appliances,0,"1pc Cartoon Desktop Chair Shaped Phone Holder, Foldable Stand"
0,2.7,0,0,appliances,0,"Home-Use Manual Nano Hair Removal Tool, Painless Crystal Glass Hair Remover, Shaver For Leg And Arm Hair - A Magical Beauty Tool"
6,5.7,0,0,appliances,0,"Rechargeable Flameless Plasma Windproof USB Lighter - Upgraded LED Battery Display, Safety Switch, Pocket Size for Candle, Cooking, BBQs and Fireworks"
0,54.07,-28,0,appliances,0,Electric Chocolate Melting Pot | 110v Electric Chocolate Melting Pot Single Pot | Long Handle Commercial Heating Candy Wax Kitchen Tool DIY Scented Candle Butter
0,4.56,-19,90,appliances,0,"1Pc Square-Shaped Acrylic Board Night Light, With Switch (Including Base, USB Cable, Stylus, And Acrylic Board), Message Board With Erasable Function And Handwriting Lighting Function"
0,3.3,0,200,appliances,0,1pc+2-in-1 Steak & Egg Shovel+multi-functional Kitchen Shovel+fry Bread+pp Flipper +kitchen Essential
0,4.0,0,400,appliances,0,"Dishwasher Clean And Dirty Magnet Sign, Optional Adhesive, Magnetic, Easy Read, Non-Scratch, Heavy Duty Shutter Slide Magnets For Dishwasher, Kitchen Accessories, Silvery 7in/2in"
0,16.9,-3,0,appliances,0,"Laser Permanent Hair Removal Device Handset At Home Women Epilator For Airmpit Bikini Line, Body Hair Remove"
1,2.4,0,0,appliances,0,Foot Callus Remover Stainless Steel Coarse File Foot Rasp Foot Scrubber Dead Skin Remover Pedicure Tools
1,44.6,0,0,appliances,0,"Mirror Beauty Refrigerator, Mini Fridge With LED Lighting, Hot And Cold Storage Portable LED Mini Refrigerator, Quiet, Compact, Portable Refrigerator For Cosmetic Bottles, Beverages, Milk, Medical Supplies, Fruit And Breast Milk 4L Valentine's Day Gift"
0,2.3,0,100,appliances,0,1pc Adjustable Stainless Steel Cake Cutter - Ideal For Diy Cake Decoration & Baking - Kitchen Cooking Tool
6,8.7,0,0,appliances,0,1pc 3-In-1 Mosquito Zapper Camping Usb Rechargeable Night Light With Outdoor Lighting Function. 1st Gear: Purple Light Mosquito Killing Function.2nd Gear: Night Light Function. Long Press Switch: Outdoor Lighting Function
0,8.2,0,200,appliances,0,"Battery Powered Personal Fan With Lanyard, Cools Face And Neck"
0,3.78,-31,70,appliances,0,"1pc Portable Lint Remover Usb Powered With 3-Watt Output And Stainless Steel Blades, 1pc Usb Cable And G1 Blade"
0,11.1,-14,10,appliances,0,"1 Piece Flame Air Aromatherapy Humidifier, Colorful Gradient Flame Noiseless Essential Oil Diffuser, Suitable For Home, Office, Yoga, With Automatic Shut-Off Protection"
0,3.17,-35,100,appliances,0,"Stainless Steel Measuring Cup And Spoon Set, Suitable For Dry And Liquid Ingredients, Kitchen Utensils, Kitchen Accessories, Home Kitchen Supplies"
1,3.2,0,0,appliances,0,Portable Battery-operated Red Shaver Electric Hair Removal Machine Eyebrow Trimmer For Women Mini Facial Hair Remover And Face Shaving Device
0,7.83,-10,60,appliances,0,"1pc Rechargable Sealing Machine, Mini Chip Bag Sealer, Storage Bag Plastic Package Snack Sealer Clip Bag Handheld Heat Sealer, Bag Heat Sealer Thermal for Food Storage"
2,2.79,-10,0,appliances,0,"A Portable Electric Nose Hair Trimmer With Nose & Ear Hair Cleaning System For Men & Women, Rechargeable Nose Hair Clipper, New Travel Version, Cross-Border Electric Nose Hair Cutter, Washable, For Eyebrows, Neckline, Nose & Ear Hair, Precision Detail Trimming"
5,3.4,-3,0,appliances,0,"Multifunctional Electric Shaver For Men, With Razor, Beard Trimmer, Lcd Display, 3 Shaving Heads And Car Usb Charger Mens Grooming Kit"
0,2.9,-12,0,appliances,0,"Space-Saving Silicone Funnel: Multi-Functional, Foldable, And Easy To Clean - The Perfect Kitchen Companion For All Liquids"
0,2.2,0,800,appliances,0,"5/10/20pcs Multi-Purpose Double-Faced Dishwashing Sponge Scouring Pads Dish Washing Scrub Sponge, Heavy Duty Stains Removing Cleaning Scrubber Brush For Kitchen Garage Bathroom 3.94""*2.76""  - Get Cleaner Kitchen & Bathroom Dishes With These Tough Scouring Pads!Magic Dishwashing Pot, Pot Brush, Bowl Sponge, Kitchen Sponge"
0,2.0,0,200,appliances,0,"Effortlessly Peel Fruits and Vegetables with our Stainless Steel Finger Palm Peelers Handheld Peeler - Fruit and Vegetable Peeler, Silicone Veggie Peeler with Comfortable Rubber Finger Grip - Easy Peeling for Potatoes, Carrots, and MorePerfect Kitchen Accessory for Quick Meal Prep- Green"
0,11.97,-10,30,appliances,0,"1pc Smart Magnetic Automatic Stirring Cup, Portable & Rechargeable Coffee Mug 380ml For Home And Office Use"
0,3.7,-3,2200,appliances,0,"Multifunctional Electric Shaver For Men, With Razor, Professional Hair Clippers For Men Electric Haircut Kit Hair Trimmer Grooming Close Cutting T Blade Trimmer USB Rechargeable Clippers For Beard Shaver With Guide Combs, Mens Grooming Kit"
0,12.1,0,200,appliances,0,Home Ice Hockey Maker Ice Cube Tray With Lid Large Capacity Ice Ball Shaped Ice Cube Maker Trendy Diy Ice Cube Tool
0,2.9,0,100,appliances,0,"Aa Battery-Powered Handheld Mini Milk Frother, Whisk & Egg Beater For Coffee, Portable"
0,8.2,-50,10,appliances,0,"1pc USB Rechargeable Electric Massage Scraper, Home Massage Instrument With Deep Tissue Massage And Lymphatic Drainage, Meridian Brush And Exhaust Function, Ideal For Massage And Gifting"
0,2.7,0,400,appliances,0,"50/100pcs Multi-Size Disposable Square Air Fryer Liners - Non-Stick, Heat-Resistant, Perfect For Baking, Roasting, And Cooking - Essential Kitchen Accessory"
0,2.3,0,50,appliances,0,1pc Led Lighted Stainless Steel Eyebrow Tweezer With Arrow Pattern - Beauty Tool For Perfect Makeup
0,1.5,0,300,appliances,0,Bear Claw Meat Splitter Barbecue Meat Splitter High Temperature Resistant Meat Tearing Insulation Anti Scalding Bear Claw Fork
2,6.7,0,0,appliances,0,"1PC New Electric Foot Grinder For Removing Dead Skin, Charge 500aMh,Calluses, And Feet. Household Exfoliation And Foot Grinding M"
0,2.7,0,10,appliances,0,"1 Set Transparent Glass Straws, Heat Reusable Clear Glass Straws For Smoothies, Cocktails, And Drinks - Healthy - Includes Cleaning Brush"
0,2.3,-50,0,appliances,0,"1pc Meat Tenderizer, Stainless Steel Needle Ultra Sharp 24 Blades Meat Tenderizer Tool For Tenderizing Chicken, Beef, Steak And Pork"
0,4.3,-4,1500,appliances,0,"1pc Rechargeable Handheld Portable Fan With 500mah Battery, Hand Strap And 3 Speed Settings"
0,2.6,0,200,appliances,0,"Creative Donut Mold Cutter For Perfectly Shaped Desserts And Easy Decorating, 1pc Cookie Cake Donut Mold, Kitchen Cutter Stencil, Doughnut Maker Mould, Desserts Bread Patisserie Bakery Baking Tools. Donut Maker Cutter, Creative Reusable Non-stick Doughnut Molds, DIY Donut Mold, Round Shaped Donut Cutters, Fondant Cake Bread Dessert Bakery Mould, Biscuit Stamp Mould, Home Kitchen DIY Baking Tool."
3,2.4,0,0,appliances,0,"1pc 2 Aa Battery Operated Electric Milk Frother, Portable Mini Milk Foamer, Handheld Coffee Blender Whisk, Electric Egg Beater, Kitchen Gadget (Battery Not Included)"
0,17.7,-4,300,appliances,0,"Portable Led Makeup Mirror With 1X2X3 Magnification, Touch Control, And Dual Power Supply - Perfect For Women On The Go Complimentary X10 Magnification Small Circular Mirror Vanity Mirror For Home Tabletop Decoration, Bathroom, Dresser Vanity & Countertop Bedroom Travel Dormitory Hotel Mirror Women Gift"
0,1.88,-1,1200,appliances,0,"3Pcs Cord Organizer for Appliance - Kitchen Appliance Cord Organizer Stick On, Cord Wrapper Winder Holder for Appliance, Adhesive Cord Keeper for Blender Mixer, Coffee Maker, Air Fryer,Kitchen Accessories"
0,4.1,-2,20,appliances,0,"1pc Teeth Whitening LED Light Accelerator, With Powerful Blue LED Light, Teeth Whitening Booster Light, Must-Have For Home Use"
0,2.52,0,600,appliances,0,"The Ultimate Kitchen Gadget: Plastic Bag Holder, Sandwich Holder, Food Storage Bag Clip, and More! 1pc Adjustable Baggy Rack Stand With Rubber Base For Food Prep Bag, Bags Holder, Food Storage Bags Clip, Plastic Freezer Storage Bags Open Hands-Free To Pour Leftovers, Snacks And Meal Prep Ingredients With No Food Spills- Green"
3,3.5,-3,0,appliances,0,"T9 Men's Hair Clippers And Trimmers Set, Cordless Hair Clippers For Men, With Guide Comb, Professional Beard Trimmer, Haircut Kit, Usb Rechargeable Metal Haircutting Machine"
0,9.5,-12,0,appliances,0,Coffee Art Tool - Multiple Colors Available Latte Art Frothing Pitcher For Cappuccino & Espresso
0,2.97,-10,600,appliances,0,"1pc/2pcs Circular Silicone Air Fryer Liners For 4-7QT, Restaurant 8 Inches Silicone Air Fryer Liners Pot, Food Safe Air Fryer Oven Accessories, Replacement Of Parchment Paper, Reusable Air Fryer Silicone Inserts"
0,2.7,0,200,appliances,0,"1/2/3pcs Air Fryer Silicone Liners Pot For 3 To 5 QT,Air Fryer Silicone Basket Bowl,Replacement Of Flammable Parchment Paper,Reusable Baking Tray Oven Accessories, Round+Red+Blue+Green"
0,1.4,0,40,appliances,0,"1pc 5inch/6inch/7inch Reusable Stainless Steel Spring Whisk,Daily Solid Quick Egg Whisk For Kitchen"
0,6.9,0,80,appliances,0,"Portable Handheld Misting Fan,Rechargeable Travel Mister Fan,  Battery Operated Personal Fan With Mist, 6 Speeds,LED Display,90°Foldable Cooling Fan For Camping Outdoor, Home, Office Purple"
0,3.1,0,80,appliances,0,"1pc Black 2-In-1 Steak And Egg Spatula, Multifunctional Kitchen Turner, Bread & Egg Flipper, High Temperature Resistance, A Must-Have In Kitchen"
0,1.46,-39,100,appliances,0,"3pcs/Pack Wire Manager With Adhesive Back For Power Cords, Charging Cables, USB, Small Black Cable Ties"
0,8.82,-40,0,appliances,0,"1pc, Electric Fly Swatter, Intelligent Insect Killer And USB Charging, Powerful Mosquito Trap Light With 3-Layer Safety Net For Home, Bedroom, Kitchen, Courtyard, And Outdoor Use, Pest Control, Summer Essentials, Back To School Supplies"
3,1.2,0,0,appliances,0,"Reusable Magic Sponge Cleaning Brush - Multifunctional Sponge Cleaning Brush - Powerful Stain Remover - Easy-To-Clean And Decontaminate - Clean Tool For Sinks, Pots, Dishes - Washroom Scrubber"
0,2.7,0,1100,appliances,0,"One Air Fryer Baking Pan Special Plate,  Reusable Bowl Baking Non-Stick Mat Thickened Baking Pan"
0,14.92,-34,0,appliances,0,"Multi-Functional Ceramic Heating Straightening Brush For Anti-Scald Beard & Hair Straightening Comb, Gift For Mom, Boyfriend, Valentine's Day, St. Patrick's Day (Pink)"
0,99.99,-50,0,appliances,0,"VEVOR Gumball Machine, 25"" Height Home Vending Machine, PS Bouncy Balls Dispenser, Hold 230 Capsule Toys, Rectangle Bubble Gum Machine For Game Stores, Coin Operated Gumball Bank, Blue"
4,1.3,0,0,appliances,0,"2024 New Multipurpose Wire Dishwashing Rags, 3/10pcs Premium Metal Wire Dishwashing Cloth Non-Scratch Scrubbing Cleans For Wet And Dry, Scrubbing Wire Dishwashing Rags Non-Scratch Wire Dishcloth For House Kitchen,Dishes, Sinks, Stove Tops, Easy Rinsing, Mesh Dishcloth For Kitchen Stove Dishwashing And Pot Washing, Grid Non-Stick Oil Oil-Free Kitchen Cleaning Cloth, Kitchen Stove Range Hood Pot Dish Sink Cleaning Cloth, Stains Dirts Removal Cloth, Cleaning Supplies"
0,2.2,0,300,appliances,0,100pcs Air Fryer Silicone Oil-Absorbing Paper - Healthier Cooking With Less Oil
0,1.93,-31,300,appliances,0,Organize Your Kitchen Sink with the Sink Sider Faucet Caddy Sponge Holder!
3,9.0,0,0,appliances,0,"1pc Portable And Rechargeable Battery Juicer, Personal Size Blender With USB Rechargeable, Mini Juice Extractor For Smoothies And Shakes, Travel Blender For Milkshake And Frozen Drink,Kitchen Portable Fruit Machine,Portable Juicer And Blender,Juice,Lemon."
0,11.95,-36,20,appliances,0,"1 Smart LED Electronic Scale With Mobile Application, Without Battery"
0,15.05,-50,30,appliances,0,"3pcs/Set Men's Professional Hair Clippers Set, T-Shaped Blade Trimmer With USB Charging, Electric Hair Clipper Beard Shaver, USB Rechargeable Barber Trimming Machine Set, Beard Beauty Kit"
5,2.4,0,0,appliances,0,Portable Finger Clip Heart Rate Meter Measure Fingertip Oximetry PI Value Monitor Pulse Oximeter Heart Rate Monitor Monitor
0,1.9,0,100,appliances,0,"10pcs Adhesive Cable Ties, Cord Organizer For Appliances, Premium Appliance Cord Organizer, Cord Holder For Mixer, Coffee Maker, Blender, Air Fryer, Pressure Cooker And Other Kitchen Appliances For Home And Office"
0,67.99,-28,0,appliances,0,Electric Mini Home DIy Marshmallow Machine
6,9.0,-6,0,appliances,0,"Vanity Lights Usb Tricolor Light Foldable Makeup Mirror Vanity Mirror Magnifying Mirror For Home Tabletop Decoration, Bathroom, Dresser Vanity & Countertop Bedroom Travel Dormitory Mirror Women Gift"
0,4.3,0,70,appliances,0,"A hanging garbage bag holder, garbage rack, cabinet storage, cloth hook, garbage bin, kitchen accessories, small tools"
0,4.0,0,100,appliances,0,"1pc Refrigerator Drip Tray Collector, Non-Slip Cuttable Refrigerator Drip Tray, Silicone Fridge Splash Pad For Refrigerator, Ice And Water Dispenser"
0,4.0,-2,10,appliances,0,"1pc Teeth Whitening LED Light Accelerator With Strong Blue LED Light For Home Use, Tooth Whitening Enhancer"
10,3.59,-12,0,appliances,0,"1pc Black/White Spoon Food Coffee Kitchen Scale 001, Long Type, Suitable For Home Kitchen Cooking Use (Battery Not Included)"
0,2.4,-11,200,appliances,0,"1pc Anti-Leak Stainless Steel Tea Infuser And Strainer For Soup, Hotpot And Kitchen Use, Kitchen Accessories, Cooking Tools"
0,1.26,-52,10,appliances,0,"50/100pcs Air Fryer Special Fryer Paper, Greaseproof Paper, Round/Square Oil-Absorbing Paper, Baking Paper, Kitchen Greaseproof Baking Tray Paper Plate"
0,1.5,0,200,appliances,0,"1pc Multifunctional Garlic Masher, Ginger And Garlic Grinder, Colorful Stainless Steel Garlic Press and Ginger Cutter - Easy to Use and Durable Kitchen Tool for Grinding, Grating, and Planing. Multi-Functional Slicer, Cutter, Kitchen Grater Grinder Grinding Tool"
8,3.49,-50,0,appliances,0,"1pc,500g/0.01g, Digital Gram Scale, Jewelry Mini Stainless Steel Electronic Scale, Digital Pocket Scale, Golden Gram Balance Weight Scale, Portable Pocket Scale, Smart Scale For Powder, Coins, Herbs, Food, LCD Display, Kitchen Supplies, Batteries Not Included"
0,17.2,-3,0,appliances,0,"Automatic Hair Repair Split End Remover Trimmer, Hair Styling Beauty Tool Suitable For Dry, Splitting, Damaged And Brittle Split Ends, Both Men And Women"
10,10.9,0,0,appliances,0,"Ionic Hair Styler, Electric Ionic Hair Styler, Professional Mini Hair Straightener & Curler 2-In-1 Flat Iron With Small Thin Plate For Hair Straightening And Curling, Professional Hair Beauty Tool"
1,2.4,0,0,appliances,0,"1pc Kitchen Storable Digital Thermometer,Temperature Sensor Meter For Cooking Food,Kitchen Food And Meat"
0,3.0,0,600,appliances,0,"Fly-Proof Foldable Mesh Food Covers: Keep Flies & Mosquitoes Away From Your Meal! Pop-Up Lace Mesh Food Covers - Perfect For Outdoor, Parties,Camping, Picnics, BBQs, And More! Food Umbrella Pop Up Mesh Screen Food Covers Up Mesh Screen Protect Food Cover Tent Dome Net Umbrella Picnic Food Protector Practical And Airy, Food Nets, Kitchen Tools"
0,4.56,-40,100,appliances,0,Stay Cool On-The-Go: Small Handheld USB Fan - Portable & Charging For Students & Office Desk
0,2.2,0,400,appliances,0,"Oven Liner, Non-Stick Reusable Bottom Sheet Liner For Electric & Gas Oven, Bread Toaster, Grill, Kitchen Accessories, Keep Your Oven Clean, Fiberglass Baking Pad, Bbq Accessories"
0,11.5,0,1300,appliances,0,"1PC Rechargeable 2000mAh Adjustable Hanging Neck Fan Wearable Fan Portable Cooler Fan Rechargeable Air Cooler Portable Air Conditioner With LED Digital Display Screen, Five Gears Adjustment, Three Colors Available"
0,2.29,-38,40,appliances,0,"Transparent Crystal Desktop Hand-Held Dual-Use Small Fan, With Mobile Phone Support Function, Three-Speed Wind, Unique Creative Modeling, Summer Gifts"
9,25.7,0,0,appliances,0,"1pc Dark Green Electric Lunch Box Food Warmer For Car & Home- Detachable Stainless Steel Truck Driver Leak-proof Lunch Heater Microwave Oven 3 In 1, 110v/12v/24v"
